,ID,prediction
2,2019 X 9 X C2070 X AS27132,0
0,2019 X 7 X C2070 X AS27133,33
1,2019 X 8 X C2070 X AS27133,0
2,2019 X 9 X C2070 X AS27133,0
0,2019 X 7 X C2070 X AS27134,2
1,2019 X 8 X C2070 X AS27134,0
2,2019 X 9 X C2070 X AS27134,0
0,2019 X 7 X C2070 X AS27137,12
1,2019 X 8 X C2070 X AS27137,39
2,2019 X 9 X C2070 X AS27137,0
0,2019 X 7 X C2070 X AS27138,9
1,2019 X 8 X C2070 X AS27138,9
2,2019 X 9 X C2070 X AS27138,0
0,2019 X 7 X C2070 X AS27139,0
1,2019 X 8 X C2070 X AS27139,0
2,2019 X 9 X C2070 X AS27139,1
0,2019 X 7 X C2070 X AS42018,0
1,2019 X 8 X C2070 X AS42018,0
2,2019 X 9 X C2070 X AS42018,0
0,2019 X 7 X C2070 X AS46000,0
1,2019 X 8 X C2070 X AS46000,47
2,2019 X 9 X C2070 X AS46000,166
0,2019 X 7 X C2071 X AS17005,0
1,2019 X 8 X C2071 X AS17005,0
2,2019 X 9 X C2071 X AS17005,0
0,2019 X 7 X C2071 X AS21126,0
1,2019 X 8 X C2071 X AS21126,0
2,2019 X 9 X C2071 X AS21126,0
0,2019 X 7 X C2071 X AS27000,4
1,2019 X 8 X C2071 X AS27000,3
2,2019 X 9 X C2071 X AS27000,12
0,2019 X 7 X C2071 X AS27132,11
1,2019 X 8 X C2071 X AS27132,0
2,2019 X 9 X C2071 X AS27132,9
0,2019 X 7 X C2071 X AS27133,34
1,2019 X 8 X C2071 X AS27133,10
2,2019 X 9 X C2071 X AS27133,22
0,2019 X 7 X C2071 X AS27134,32
1,2019 X 8 X C2071 X AS27134,4
2,2019 X 9 X C2071 X AS27134,45
0,2019 X 7 X C2071 X AS27137,0
1,2019 X 8 X C2071 X AS27137,1
2,2019 X 9 X C2071 X AS27137,1
0,2019 X 7 X C2071 X AS27138,5
1,2019 X 8 X C2071 X AS27138,24
2,2019 X 9 X C2071 X AS27138,32
0,2019 X 7 X C2071 X AS27139,31
1,2019 X 8 X C2071 X AS27139,4
2,2019 X 9 X C2071 X AS27139,70
0,2019 X 7 X C2071 X AS42018,0
1,2019 X 8 X C2071 X AS42018,0
2,2019 X 9 X C2071 X AS42018,0
0,2019 X 7 X C2071 X AS46000,79
1,2019 X 8 X C2071 X AS46000,0
2,2019 X 9 X C2071 X AS46000,74
0,2019 X 7 X C2127 X AS17005,0
1,2019 X 8 X C2127 X AS17005,0
2,2019 X 9 X C2127 X AS17005,0
0,2019 X 7 X C2127 X AS21126,0
1,2019 X 8 X C2127 X AS21126,0
2,2019 X 9 X C2127 X AS21126,0
0,2019 X 7 X C2127 X AS27000,17
1,2019 X 8 X C2127 X AS27000,0
2,2019 X 9 X C2127 X AS27000,0
0,2019 X 7 X C2127 X AS27132,0
1,2019 X 8 X C2127 X AS27132,0
2,2019 X 9 X C2127 X AS27132,8
0,2019 X 7 X C2127 X AS27133,227
1,2019 X 8 X C2127 X AS27133,0
2,2019 X 9 X C2127 X AS27133,151
0,2019 X 7 X C2127 X AS27134,0
1,2019 X 8 X C2127 X AS27134,336
2,2019 X 9 X C2127 X AS27134,0
0,2019 X 7 X C2127 X AS27137,22
1,2019 X 8 X C2127 X AS27137,18
2,2019 X 9 X C2127 X AS27137,11
0,2019 X 7 X C2127 X AS27138,1
1,2019 X 8 X C2127 X AS27138,8
2,2019 X 9 X C2127 X AS27138,6
0,2019 X 7 X C2127 X AS27139,0
1,2019 X 8 X C2127 X AS27139,0
2,2019 X 9 X C2127 X AS27139,1
0,2019 X 7 X C2127 X AS42018,2
1,2019 X 8 X C2127 X AS42018,0
2,2019 X 9 X C2127 X AS42018,0
0,2019 X 7 X C2127 X AS46000,0
1,2019 X 8 X C2127 X AS46000,0
2,2019 X 9 X C2127 X AS46000,0
0,2019 X 7 X C2131 X AS17005,0
1,2019 X 8 X C2131 X AS17005,0
2,2019 X 9 X C2131 X AS17005,0
0,2019 X 7 X C2131 X AS21126,0
1,2019 X 8 X C2131 X AS21126,0
2,2019 X 9 X C2131 X AS21126,0
0,2019 X 7 X C2131 X AS27000,6
1,2019 X 8 X C2131 X AS27000,9
2,2019 X 9 X C2131 X AS27000,0
0,2019 X 7 X C2131 X AS27132,0
1,2019 X 8 X C2131 X AS27132,0
2,2019 X 9 X C2131 X AS27132,0
0,2019 X 7 X C2131 X AS27133,0
1,2019 X 8 X C2131 X AS27133,0
2,2019 X 9 X C2131 X AS27133,14
0,2019 X 7 X C2131 X AS27134,14
1,2019 X 8 X C2131 X AS27134,0
2,2019 X 9 X C2131 X AS27134,0
0,2019 X 7 X C2131 X AS27137,0
1,2019 X 8 X C2131 X AS27137,9
2,2019 X 9 X C2131 X AS27137,0
0,2019 X 7 X C2131 X AS27138,3
1,2019 X 8 X C2131 X AS27138,6
2,2019 X 9 X C2131 X AS27138,3
0,2019 X 7 X C2131 X AS27139,0
1,2019 X 8 X C2131 X AS27139,5
2,2019 X 9 X C2131 X AS27139,0
0,2019 X 7 X C2131 X AS42018,0
1,2019 X 8 X C2131 X AS42018,0
2,2019 X 9 X C2131 X AS42018,0
0,2019 X 7 X C2131 X AS46000,0
1,2019 X 8 X C2131 X AS46000,0
2,2019 X 9 X C2131 X AS46000,0
0,2019 X 7 X C2168 X AS17005,1
1,2019 X 8 X C2168 X AS17005,0
2,2019 X 9 X C2168 X AS17005,0
0,2019 X 7 X C2168 X AS21126,0
1,2019 X 8 X C2168 X AS21126,0
2,2019 X 9 X C2168 X AS21126,0
0,2019 X 7 X C2168 X AS27000,0
1,2019 X 8 X C2168 X AS27000,2
2,2019 X 9 X C2168 X AS27000,6
0,2019 X 7 X C2168 X AS27132,0
1,2019 X 8 X C2168 X AS27132,0
2,2019 X 9 X C2168 X AS27132,5
0,2019 X 7 X C2168 X AS27133,29
1,2019 X 8 X C2168 X AS27133,0
2,2019 X 9 X C2168 X AS27133,26
0,2019 X 7 X C2168 X AS27134,0
1,2019 X 8 X C2168 X AS27134,0
2,2019 X 9 X C2168 X AS27134,90
0,2019 X 7 X C2168 X AS27137,0
1,2019 X 8 X C2168 X AS27137,2
2,2019 X 9 X C2168 X AS27137,15
0,2019 X 7 X C2168 X AS27138,0
1,2019 X 8 X C2168 X AS27138,0
2,2019 X 9 X C2168 X AS27138,0
0,2019 X 7 X C2168 X AS27139,0
1,2019 X 8 X C2168 X AS27139,0
2,2019 X 9 X C2168 X AS27139,1
0,2019 X 7 X C2168 X AS42018,0
1,2019 X 8 X C2168 X AS42018,0
2,2019 X 9 X C2168 X AS42018,0
0,2019 X 7 X C2168 X AS46000,0
1,2019 X 8 X C2168 X AS46000,14
2,2019 X 9 X C2168 X AS46000,38
0,2019 X 7 X C2194 X AS17005,0
1,2019 X 8 X C2194 X AS17005,0
2,2019 X 9 X C2194 X AS17005,0
0,2019 X 7 X C2194 X AS21126,0
1,2019 X 8 X C2194 X AS21126,0
2,2019 X 9 X C2194 X AS21126,0
0,2019 X 7 X C2194 X AS27000,8
1,2019 X 8 X C2194 X AS27000,3
2,2019 X 9 X C2194 X AS27000,0
0,2019 X 7 X C2194 X AS27132,0
1,2019 X 8 X C2194 X AS27132,0
2,2019 X 9 X C2194 X AS27132,0
0,2019 X 7 X C2194 X AS27133,12
1,2019 X 8 X C2194 X AS27133,4
2,2019 X 9 X C2194 X AS27133,4
0,2019 X 7 X C2194 X AS27134,0
1,2019 X 8 X C2194 X AS27134,0
2,2019 X 9 X C2194 X AS27134,0
0,2019 X 7 X C2194 X AS27137,5
1,2019 X 8 X C2194 X AS27137,2
2,2019 X 9 X C2194 X AS27137,2
0,2019 X 7 X C2194 X AS27138,2
1,2019 X 8 X C2194 X AS27138,3
2,2019 X 9 X C2194 X AS27138,0
0,2019 X 7 X C2194 X AS27139,0
1,2019 X 8 X C2194 X AS27139,0
2,2019 X 9 X C2194 X AS27139,0
0,2019 X 7 X C2194 X AS42018,0
1,2019 X 8 X C2194 X AS42018,0
2,2019 X 9 X C2194 X AS42018,0
0,2019 X 7 X C2194 X AS46000,0
1,2019 X 8 X C2194 X AS46000,0
2,2019 X 9 X C2194 X AS46000,0
0,2019 X 7 X C2214 X AS17005,0
1,2019 X 8 X C2214 X AS17005,0
2,2019 X 9 X C2214 X AS17005,0
0,2019 X 7 X C2214 X AS21126,0
1,2019 X 8 X C2214 X AS21126,0
2,2019 X 9 X C2214 X AS21126,0
0,2019 X 7 X C2214 X AS27000,0
1,2019 X 8 X C2214 X AS27000,3
2,2019 X 9 X C2214 X AS27000,5
0,2019 X 7 X C2214 X AS27132,0
1,2019 X 8 X C2214 X AS27132,0
2,2019 X 9 X C2214 X AS27132,0
0,2019 X 7 X C2214 X AS27133,19
1,2019 X 8 X C2214 X AS27133,18
2,2019 X 9 X C2214 X AS27133,13
0,2019 X 7 X C2214 X AS27134,0
1,2019 X 8 X C2214 X AS27134,0
2,2019 X 9 X C2214 X AS27134,0
0,2019 X 7 X C2214 X AS27137,0
1,2019 X 8 X C2214 X AS27137,0
2,2019 X 9 X C2214 X AS27137,0
0,2019 X 7 X C2214 X AS27138,0
1,2019 X 8 X C2214 X AS27138,0
2,2019 X 9 X C2214 X AS27138,0
0,2019 X 7 X C2214 X AS27139,0
1,2019 X 8 X C2214 X AS27139,0
2,2019 X 9 X C2214 X AS27139,0
0,2019 X 7 X C2214 X AS42018,0
1,2019 X 8 X C2214 X AS42018,0
2,2019 X 9 X C2214 X AS42018,0
0,2019 X 7 X C2214 X AS46000,0
1,2019 X 8 X C2214 X AS46000,0
2,2019 X 9 X C2214 X AS46000,0
0,2019 X 7 X C3001 X AS17005,0
1,2019 X 8 X C3001 X AS17005,0
2,2019 X 9 X C3001 X AS17005,0
0,2019 X 7 X C3001 X AS21126,0
1,2019 X 8 X C3001 X AS21126,0
2,2019 X 9 X C3001 X AS21126,0
0,2019 X 7 X C3001 X AS27000,20
1,2019 X 8 X C3001 X AS27000,28
2,2019 X 9 X C3001 X AS27000,17
0,2019 X 7 X C3001 X AS27132,31
1,2019 X 8 X C3001 X AS27132,1
2,2019 X 9 X C3001 X AS27132,9
0,2019 X 7 X C3001 X AS27133,37
1,2019 X 8 X C3001 X AS27133,0
2,2019 X 9 X C3001 X AS27133,27
0,2019 X 7 X C3001 X AS27134,30
1,2019 X 8 X C3001 X AS27134,0
2,2019 X 9 X C3001 X AS27134,25
0,2019 X 7 X C3001 X AS27137,0
1,2019 X 8 X C3001 X AS27137,0
2,2019 X 9 X C3001 X AS27137,0
0,2019 X 7 X C3001 X AS27138,0
1,2019 X 8 X C3001 X AS27138,0
2,2019 X 9 X C3001 X AS27138,0
0,2019 X 7 X C3001 X AS27139,0
1,2019 X 8 X C3001 X AS27139,0
2,2019 X 9 X C3001 X AS27139,0
0,2019 X 7 X C3001 X AS42018,0
1,2019 X 8 X C3001 X AS42018,0
2,2019 X 9 X C3001 X AS42018,0
0,2019 X 7 X C3001 X AS46000,0
1,2019 X 8 X C3001 X AS46000,0
2,2019 X 9 X C3001 X AS46000,0
0,2019 X 7 X C3010 X AS17005,0
1,2019 X 8 X C3010 X AS17005,0
2,2019 X 9 X C3010 X AS17005,0
0,2019 X 7 X C3010 X AS21126,0
1,2019 X 8 X C3010 X AS21126,0
2,2019 X 9 X C3010 X AS21126,0
0,2019 X 7 X C3010 X AS27000,12
1,2019 X 8 X C3010 X AS27000,10
2,2019 X 9 X C3010 X AS27000,0
0,2019 X 7 X C3010 X AS27132,12
1,2019 X 8 X C3010 X AS27132,4
2,2019 X 9 X C3010 X AS27132,4
0,2019 X 7 X C3010 X AS27133,47
1,2019 X 8 X C3010 X AS27133,86
2,2019 X 9 X C3010 X AS27133,38
0,2019 X 7 X C3010 X AS27134,59
1,2019 X 8 X C3010 X AS27134,52
2,2019 X 9 X C3010 X AS27134,57
0,2019 X 7 X C3010 X AS27137,3
1,2019 X 8 X C3010 X AS27137,37
2,2019 X 9 X C3010 X AS27137,56
0,2019 X 7 X C3010 X AS27138,0
1,2019 X 8 X C3010 X AS27138,2
2,2019 X 9 X C3010 X AS27138,15
0,2019 X 7 X C3010 X AS27139,3
1,2019 X 8 X C3010 X AS27139,0
2,2019 X 9 X C3010 X AS27139,0
0,2019 X 7 X C3010 X AS42018,0
1,2019 X 8 X C3010 X AS42018,0
2,2019 X 9 X C3010 X AS42018,0
0,2019 X 7 X C3010 X AS46000,0
1,2019 X 8 X C3010 X AS46000,0
2,2019 X 9 X C3010 X AS46000,0
0,2019 X 7 X C3011 X AS17005,0
1,2019 X 8 X C3011 X AS17005,0
2,2019 X 9 X C3011 X AS17005,0
0,2019 X 7 X C3011 X AS21126,0
1,2019 X 8 X C3011 X AS21126,0
2,2019 X 9 X C3011 X AS21126,0
0,2019 X 7 X C3011 X AS27000,34
1,2019 X 8 X C3011 X AS27000,2
2,2019 X 9 X C3011 X AS27000,0
0,2019 X 7 X C3011 X AS27132,0
1,2019 X 8 X C3011 X AS27132,0
2,2019 X 9 X C3011 X AS27132,0
0,2019 X 7 X C3011 X AS27133,57
1,2019 X 8 X C3011 X AS27133,61
2,2019 X 9 X C3011 X AS27133,0
0,2019 X 7 X C3011 X AS27134,0
1,2019 X 8 X C3011 X AS27134,0
2,2019 X 9 X C3011 X AS27134,0
0,2019 X 7 X C3011 X AS27137,3
1,2019 X 8 X C3011 X AS27137,5
2,2019 X 9 X C3011 X AS27137,0
0,2019 X 7 X C3011 X AS27138,3
1,2019 X 8 X C3011 X AS27138,10
2,2019 X 9 X C3011 X AS27138,0
0,2019 X 7 X C3011 X AS27139,0
1,2019 X 8 X C3011 X AS27139,0
2,2019 X 9 X C3011 X AS27139,0
0,2019 X 7 X C3011 X AS42018,0
1,2019 X 8 X C3011 X AS42018,0
2,2019 X 9 X C3011 X AS42018,0
0,2019 X 7 X C3011 X AS46000,0
1,2019 X 8 X C3011 X AS46000,0
2,2019 X 9 X C3011 X AS46000,0
0,2019 X 7 X C3012 X AS17005,0
1,2019 X 8 X C3012 X AS17005,0
2,2019 X 9 X C3012 X AS17005,0
0,2019 X 7 X C3012 X AS21126,0
1,2019 X 8 X C3012 X AS21126,0
2,2019 X 9 X C3012 X AS21126,0
0,2019 X 7 X C3012 X AS27000,27
1,2019 X 8 X C3012 X AS27000,18
2,2019 X 9 X C3012 X AS27000,24
0,2019 X 7 X C3012 X AS27132,0
1,2019 X 8 X C3012 X AS27132,1
2,2019 X 9 X C3012 X AS27132,2
0,2019 X 7 X C3012 X AS27133,67
1,2019 X 8 X C3012 X AS27133,51
2,2019 X 9 X C3012 X AS27133,38
0,2019 X 7 X C3012 X AS27134,0
1,2019 X 8 X C3012 X AS27134,35
2,2019 X 9 X C3012 X AS27134,0
0,2019 X 7 X C3012 X AS27137,25
1,2019 X 8 X C3012 X AS27137,0
2,2019 X 9 X C3012 X AS27137,3
0,2019 X 7 X C3012 X AS27138,13
1,2019 X 8 X C3012 X AS27138,0
2,2019 X 9 X C3012 X AS27138,0
0,2019 X 7 X C3012 X AS27139,5
1,2019 X 8 X C3012 X AS27139,0
2,2019 X 9 X C3012 X AS27139,21
0,2019 X 7 X C3012 X AS42018,0
1,2019 X 8 X C3012 X AS42018,0
2,2019 X 9 X C3012 X AS42018,0
0,2019 X 7 X C3012 X AS46000,0
1,2019 X 8 X C3012 X AS46000,0
2,2019 X 9 X C3012 X AS46000,0
0,2019 X 7 X C3013 X AS17005,0
1,2019 X 8 X C3013 X AS17005,0
2,2019 X 9 X C3013 X AS17005,0
0,2019 X 7 X C3013 X AS21126,0
1,2019 X 8 X C3013 X AS21126,0
2,2019 X 9 X C3013 X AS21126,0
0,2019 X 7 X C3013 X AS27000,28
1,2019 X 8 X C3013 X AS27000,0
2,2019 X 9 X C3013 X AS27000,15
0,2019 X 7 X C3013 X AS27132,0
1,2019 X 8 X C3013 X AS27132,1
2,2019 X 9 X C3013 X AS27132,2
0,2019 X 7 X C3013 X AS27133,32
1,2019 X 8 X C3013 X AS27133,0
2,2019 X 9 X C3013 X AS27133,18
0,2019 X 7 X C3013 X AS27134,9
1,2019 X 8 X C3013 X AS27134,25
2,2019 X 9 X C3013 X AS27134,18
0,2019 X 7 X C3013 X AS27137,38
1,2019 X 8 X C3013 X AS27137,15
2,2019 X 9 X C3013 X AS27137,0
0,2019 X 7 X C3013 X AS27138,51
1,2019 X 8 X C3013 X AS27138,2
2,2019 X 9 X C3013 X AS27138,0
0,2019 X 7 X C3013 X AS27139,0
1,2019 X 8 X C3013 X AS27139,0
2,2019 X 9 X C3013 X AS27139,0
0,2019 X 7 X C3013 X AS42018,0
1,2019 X 8 X C3013 X AS42018,0
2,2019 X 9 X C3013 X AS42018,0
0,2019 X 7 X C3013 X AS46000,0
1,2019 X 8 X C3013 X AS46000,17
2,2019 X 9 X C3013 X AS46000,82
0,2019 X 7 X C3014 X AS17005,0
1,2019 X 8 X C3014 X AS17005,0
2,2019 X 9 X C3014 X AS17005,0
0,2019 X 7 X C3014 X AS21126,0
1,2019 X 8 X C3014 X AS21126,0
2,2019 X 9 X C3014 X AS21126,0
0,2019 X 7 X C3014 X AS27000,0
1,2019 X 8 X C3014 X AS27000,1
2,2019 X 9 X C3014 X AS27000,1
0,2019 X 7 X C3014 X AS27132,0
1,2019 X 8 X C3014 X AS27132,0
2,2019 X 9 X C3014 X AS27132,0
0,2019 X 7 X C3014 X AS27133,15
1,2019 X 8 X C3014 X AS27133,0
2,2019 X 9 X C3014 X AS27133,2
0,2019 X 7 X C3014 X AS27134,10
1,2019 X 8 X C3014 X AS27134,4
2,2019 X 9 X C3014 X AS27134,37
0,2019 X 7 X C3014 X AS27137,13
1,2019 X 8 X C3014 X AS27137,10
2,2019 X 9 X C3014 X AS27137,0
0,2019 X 7 X C3014 X AS27138,0
1,2019 X 8 X C3014 X AS27138,0
2,2019 X 9 X C3014 X AS27138,1
0,2019 X 7 X C3014 X AS27139,0
1,2019 X 8 X C3014 X AS27139,0
2,2019 X 9 X C3014 X AS27139,0
0,2019 X 7 X C3014 X AS42018,0
1,2019 X 8 X C3014 X AS42018,0
2,2019 X 9 X C3014 X AS42018,0
0,2019 X 7 X C3014 X AS46000,0
1,2019 X 8 X C3014 X AS46000,0
2,2019 X 9 X C3014 X AS46000,0
0,2019 X 7 X C3015 X AS17005,0
1,2019 X 8 X C3015 X AS17005,0
2,2019 X 9 X C3015 X AS17005,0
0,2019 X 7 X C3015 X AS21126,0
1,2019 X 8 X C3015 X AS21126,0
2,2019 X 9 X C3015 X AS21126,0
0,2019 X 7 X C3015 X AS27000,0
1,2019 X 8 X C3015 X AS27000,8
2,2019 X 9 X C3015 X AS27000,2
0,2019 X 7 X C3015 X AS27132,0
1,2019 X 8 X C3015 X AS27132,5
2,2019 X 9 X C3015 X AS27132,6
0,2019 X 7 X C3015 X AS27133,50
1,2019 X 8 X C3015 X AS27133,54
2,2019 X 9 X C3015 X AS27133,0
0,2019 X 7 X C3015 X AS27134,0
1,2019 X 8 X C3015 X AS27134,13
2,2019 X 9 X C3015 X AS27134,29
0,2019 X 7 X C3015 X AS27137,1
1,2019 X 8 X C3015 X AS27137,2
2,2019 X 9 X C3015 X AS27137,5
0,2019 X 7 X C3015 X AS27138,4
1,2019 X 8 X C3015 X AS27138,15
2,2019 X 9 X C3015 X AS27138,0
0,2019 X 7 X C3015 X AS27139,0
1,2019 X 8 X C3015 X AS27139,2
2,2019 X 9 X C3015 X AS27139,3
0,2019 X 7 X C3015 X AS42018,0
1,2019 X 8 X C3015 X AS42018,0
2,2019 X 9 X C3015 X AS42018,0
0,2019 X 7 X C3015 X AS46000,0
1,2019 X 8 X C3015 X AS46000,67
2,2019 X 9 X C3015 X AS46000,0
0,2019 X 7 X C3016 X AS17005,0
1,2019 X 8 X C3016 X AS17005,0
2,2019 X 9 X C3016 X AS17005,0
0,2019 X 7 X C3016 X AS21126,0
1,2019 X 8 X C3016 X AS21126,0
2,2019 X 9 X C3016 X AS21126,0
0,2019 X 7 X C3016 X AS27000,0
1,2019 X 8 X C3016 X AS27000,1
2,2019 X 9 X C3016 X AS27000,1
0,2019 X 7 X C3016 X AS27132,0
1,2019 X 8 X C3016 X AS27132,0
2,2019 X 9 X C3016 X AS27132,0
0,2019 X 7 X C3016 X AS27133,0
1,2019 X 8 X C3016 X AS27133,0
2,2019 X 9 X C3016 X AS27133,11
0,2019 X 7 X C3016 X AS27134,0
1,2019 X 8 X C3016 X AS27134,0
2,2019 X 9 X C3016 X AS27134,0
0,2019 X 7 X C3016 X AS27137,0
1,2019 X 8 X C3016 X AS27137,0
2,2019 X 9 X C3016 X AS27137,1
0,2019 X 7 X C3016 X AS27138,0
1,2019 X 8 X C3016 X AS27138,0
2,2019 X 9 X C3016 X AS27138,0
0,2019 X 7 X C3016 X AS27139,0
1,2019 X 8 X C3016 X AS27139,0
2,2019 X 9 X C3016 X AS27139,0
0,2019 X 7 X C3016 X AS42018,0
1,2019 X 8 X C3016 X AS42018,0
2,2019 X 9 X C3016 X AS42018,0
0,2019 X 7 X C3016 X AS46000,0
1,2019 X 8 X C3016 X AS46000,0
2,2019 X 9 X C3016 X AS46000,0
0,2019 X 7 X C3017 X AS17005,0
1,2019 X 8 X C3017 X AS17005,0
2,2019 X 9 X C3017 X AS17005,0
0,2019 X 7 X C3017 X AS21126,0
1,2019 X 8 X C3017 X AS21126,0
2,2019 X 9 X C3017 X AS21126,0
0,2019 X 7 X C3017 X AS27000,34
1,2019 X 8 X C3017 X AS27000,35
2,2019 X 9 X C3017 X AS27000,3
0,2019 X 7 X C3017 X AS27132,0
1,2019 X 8 X C3017 X AS27132,0
2,2019 X 9 X C3017 X AS27132,0
0,2019 X 7 X C3017 X AS27133,0
1,2019 X 8 X C3017 X AS27133,40
2,2019 X 9 X C3017 X AS27133,2
0,2019 X 7 X C3017 X AS27134,7
1,2019 X 8 X C3017 X AS27134,15
2,2019 X 9 X C3017 X AS27134,0
0,2019 X 7 X C3017 X AS27137,22
1,2019 X 8 X C3017 X AS27137,10
2,2019 X 9 X C3017 X AS27137,1
0,2019 X 7 X C3017 X AS27138,19
1,2019 X 8 X C3017 X AS27138,0
2,2019 X 9 X C3017 X AS27138,23
0,2019 X 7 X C3017 X AS27139,0
1,2019 X 8 X C3017 X AS27139,0
2,2019 X 9 X C3017 X AS27139,0
0,2019 X 7 X C3017 X AS42018,0
1,2019 X 8 X C3017 X AS42018,0
2,2019 X 9 X C3017 X AS42018,0
0,2019 X 7 X C3017 X AS46000,0
1,2019 X 8 X C3017 X AS46000,16
2,2019 X 9 X C3017 X AS46000,36
0,2019 X 7 X C3018 X AS17005,0
1,2019 X 8 X C3018 X AS17005,0
2,2019 X 9 X C3018 X AS17005,0
0,2019 X 7 X C3018 X AS21126,0
1,2019 X 8 X C3018 X AS21126,0
2,2019 X 9 X C3018 X AS21126,0
0,2019 X 7 X C3018 X AS27000,4
1,2019 X 8 X C3018 X AS27000,5
2,2019 X 9 X C3018 X AS27000,7
0,2019 X 7 X C3018 X AS27132,1
1,2019 X 8 X C3018 X AS27132,2
2,2019 X 9 X C3018 X AS27132,6
0,2019 X 7 X C3018 X AS27133,0
1,2019 X 8 X C3018 X AS27133,59
2,2019 X 9 X C3018 X AS27133,6
0,2019 X 7 X C3018 X AS27134,4
1,2019 X 8 X C3018 X AS27134,13
2,2019 X 9 X C3018 X AS27134,9
0,2019 X 7 X C3018 X AS27137,3
1,2019 X 8 X C3018 X AS27137,7
2,2019 X 9 X C3018 X AS27137,6
0,2019 X 7 X C3018 X AS27138,0
1,2019 X 8 X C3018 X AS27138,0
2,2019 X 9 X C3018 X AS27138,0
0,2019 X 7 X C3018 X AS27139,0
1,2019 X 8 X C3018 X AS27139,0
2,2019 X 9 X C3018 X AS27139,0
0,2019 X 7 X C3018 X AS42018,0
1,2019 X 8 X C3018 X AS42018,0
2,2019 X 9 X C3018 X AS42018,0
0,2019 X 7 X C3018 X AS46000,0
1,2019 X 8 X C3018 X AS46000,0
2,2019 X 9 X C3018 X AS46000,0
0,2019 X 7 X C3019 X AS17005,0
1,2019 X 8 X C3019 X AS17005,0
2,2019 X 9 X C3019 X AS17005,0
0,2019 X 7 X C3019 X AS21126,0
1,2019 X 8 X C3019 X AS21126,0
2,2019 X 9 X C3019 X AS21126,0
0,2019 X 7 X C3019 X AS27000,26
1,2019 X 8 X C3019 X AS27000,17
2,2019 X 9 X C3019 X AS27000,5
0,2019 X 7 X C3019 X AS27132,0
1,2019 X 8 X C3019 X AS27132,0
2,2019 X 9 X C3019 X AS27132,0
0,2019 X 7 X C3019 X AS27133,171
1,2019 X 8 X C3019 X AS27133,118
2,2019 X 9 X C3019 X AS27133,0
0,2019 X 7 X C3019 X AS27134,5
1,2019 X 8 X C3019 X AS27134,13
2,2019 X 9 X C3019 X AS27134,13
0,2019 X 7 X C3019 X AS27137,13
1,2019 X 8 X C3019 X AS27137,23
2,2019 X 9 X C3019 X AS27137,10
0,2019 X 7 X C3019 X AS27138,5
1,2019 X 8 X C3019 X AS27138,21
2,2019 X 9 X C3019 X AS27138,0
0,2019 X 7 X C3019 X AS27139,0
1,2019 X 8 X C3019 X AS27139,0
2,2019 X 9 X C3019 X AS27139,0
0,2019 X 7 X C3019 X AS42018,0
1,2019 X 8 X C3019 X AS42018,0
2,2019 X 9 X C3019 X AS42018,0
0,2019 X 7 X C3019 X AS46000,0
1,2019 X 8 X C3019 X AS46000,0
2,2019 X 9 X C3019 X AS46000,0
0,2019 X 7 X C3020 X AS17005,0
1,2019 X 8 X C3020 X AS17005,0
2,2019 X 9 X C3020 X AS17005,0
0,2019 X 7 X C3020 X AS21126,0
1,2019 X 8 X C3020 X AS21126,0
2,2019 X 9 X C3020 X AS21126,0
0,2019 X 7 X C3020 X AS27000,36
1,2019 X 8 X C3020 X AS27000,15
2,2019 X 9 X C3020 X AS27000,0
0,2019 X 7 X C3020 X AS27132,55
1,2019 X 8 X C3020 X AS27132,107
2,2019 X 9 X C3020 X AS27132,0
0,2019 X 7 X C3020 X AS27133,106
1,2019 X 8 X C3020 X AS27133,54
2,2019 X 9 X C3020 X AS27133,1
0,2019 X 7 X C3020 X AS27134,10
1,2019 X 8 X C3020 X AS27134,9
2,2019 X 9 X C3020 X AS27134,0
0,2019 X 7 X C3020 X AS27137,38
1,2019 X 8 X C3020 X AS27137,5
2,2019 X 9 X C3020 X AS27137,19
0,2019 X 7 X C3020 X AS27138,17
1,2019 X 8 X C3020 X AS27138,0
2,2019 X 9 X C3020 X AS27138,9
0,2019 X 7 X C3020 X AS27139,4
1,2019 X 8 X C3020 X AS27139,0
2,2019 X 9 X C3020 X AS27139,3
0,2019 X 7 X C3020 X AS42018,0
1,2019 X 8 X C3020 X AS42018,0
2,2019 X 9 X C3020 X AS42018,0
0,2019 X 7 X C3020 X AS46000,0
1,2019 X 8 X C3020 X AS46000,0
2,2019 X 9 X C3020 X AS46000,0
0,2019 X 7 X C3021 X AS17005,0
1,2019 X 8 X C3021 X AS17005,0
2,2019 X 9 X C3021 X AS17005,0
0,2019 X 7 X C3021 X AS21126,0
1,2019 X 8 X C3021 X AS21126,0
2,2019 X 9 X C3021 X AS21126,0
0,2019 X 7 X C3021 X AS27000,0
1,2019 X 8 X C3021 X AS27000,0
2,2019 X 9 X C3021 X AS27000,0
0,2019 X 7 X C3021 X AS27132,0
1,2019 X 8 X C3021 X AS27132,0
2,2019 X 9 X C3021 X AS27132,0
0,2019 X 7 X C3021 X AS27133,0
1,2019 X 8 X C3021 X AS27133,0
2,2019 X 9 X C3021 X AS27133,0
0,2019 X 7 X C3021 X AS27134,0
1,2019 X 8 X C3021 X AS27134,0
2,2019 X 9 X C3021 X AS27134,0
0,2019 X 7 X C3021 X AS27137,0
1,2019 X 8 X C3021 X AS27137,0
